slide,slide_key,slide_title,label_text,label_status,line_color,assigned_picture_index,assigned_media,assigned_timeline_media,base_media,base_timeline_media,base_subject,base_scene,slide_same_media_reuse,mapping_quality,x_norm_in_assigned,y_norm_in_assigned,projected_x_in_original,projected_y_in_original,slide_x_norm,slide_y_norm
30,Blockade_Runner,Blockade_Runner Date: ??? Source: xxx,Tamiya Shinano,identified_elsewhere,FFFF00,1,image45.jpg,image17.jpg,image45.jpg,image17.jpg,large ANH capital-ship miniature on a workbench,likely Rebel capital ship program; exact ID not yet locked,no,high_exact_reused_image,0.4106,0.3055,0.4106,0.3055,0.4154,0.3055
30,Blockade_Runner,Blockade_Runner Date: ??? Source: xxx,Tamiya Shinano,identified_elsewhere,FFFF00,1,image45.jpg,image17.jpg,image45.jpg,image17.jpg,large ANH capital-ship miniature on a workbench,likely Rebel capital ship program; exact ID not yet locked,no,high_exact_reused_image,0.4641,0.3112,0.4641,0.3112,0.4661,0.3112
30,Blockade_Runner,Blockade_Runner Date: ??? Source: xxx,Tamiya T-55,identified_elsewhere,FFFF00,1,image45.jpg,image17.jpg,image45.jpg,image17.jpg,large ANH capital-ship miniature on a workbench,likely Rebel capital ship program; exact ID not yet locked,no,high_exact_reused_image,0.6695,0.1748,0.6695,0.1748,0.6603,0.1748
31,Xwing_back,Xwing_back Date: ??? Source: xxx,AMT Autocar,identified_in_this_image,00FF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.9125,0.7380,0.9793,0.5528,0.9292,0.7380
31,Xwing_back,Xwing_back Date: ??? Source: xxx,"AMT Kenworth W-925 ""Movin' On""",identified_elsewhere,FFFF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.6420,0.7329,0.9151,0.5504,0.8506,0.7329
31,Xwing_back,Xwing_back Date: ??? Source: xxx,AMT Peterbilt 359 California Hauler,identified_elsewhere,FFFF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.5079,0.0699,0.8833,0.2431,0.8116,0.0699
31,Xwing_back,Xwing_back Date: ??? Source: xxx,AMT Peterbilt 359 California Hauler,identified_elsewhere,FFFF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.9054,0.6767,0.9776,0.5244,0.9271,0.6767
31,Xwing_back,Xwing_back Date: ??? Source: xxx,AMT Peterbilt Cabover,identified_elsewhere,FFFF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.6380,0.6236,0.9142,0.4998,0.8494,0.6236
31,Xwing_back,Xwing_back Date: ??? Source: xxx,AMT White Freightliner,identified_elsewhere,FFFF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.9096,0.6165,0.9786,0.4965,0.9283,0.6165
31,Xwing_back,Xwing_back Date: ??? Source: xxx,AMT ’53 Ford Pickup,identified_elsewhere,FFFF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.8309,0.1487,0.9599,0.2797,0.9055,0.1487
31,Xwing_back,Xwing_back Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.4766,0.3335,0.8759,0.3653,0.8025,0.3335
31,Xwing_back,Xwing_back Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.7957,0.3335,0.9516,0.3653,0.8952,0.3335
31,Xwing_back,Xwing_back Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.8309,0.2251,0.9599,0.3151,0.9055,0.2251
31,Xwing_back,Xwing_back Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image29.jpg,image10.jpg,image29.jpg,image10.jpg,,,yes,high_exact_reused_image,0.4766,0.1441,0.8759,0.2775,0.8025,0.1441
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,AMT Gremlin X,identified_elsewhere,FFFF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.3330,0.9540,0.7937,0.9681,0.7240,0.9540
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,"AMT Kenworth W-925 ""Watkins""",identified_elsewhere,FFFF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.4572,0.2138,0.8321,0.4549,0.7754,0.2138
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,AMT Nirvena Custom Chevy Van,identified_in_this_image,00FF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.5282,0.9636,0.8541,0.9748,0.8048,0.9636
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,AMT Peterbilt Cabover,identified_elsewhere,FFFF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.1580,0.0980,0.7396,0.3746,0.6517,0.0980
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,AMT Peterbilt Wrecker,identified_in_this_image,00FF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.4572,0.0613,0.8321,0.3492,0.7754,0.0613
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,AMT Peterbilt Wrecker,identified_in_this_image,00FF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.4383,0.1341,0.8263,0.3997,0.7676,0.1341
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,AMT Studebaker Avanti,identified_elsewhere,FFFF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.4141,0.8807,0.8188,0.9173,0.7576,0.8807
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,Heller Porsche 917,identified_in_this_image,00FF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.4077,0.8126,0.8168,0.8701,0.7549,0.8126
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.4572,0.7269,0.8321,0.8106,0.7754,0.7269
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.5106,0.6591,0.8486,0.7637,0.7975,0.6591
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.5196,0.5887,0.8514,0.7149,0.8013,0.5887
32,Death_Star_back,Death_Star_back Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,2,image34.jpg,image25.jpg,image34.jpg,image25.jpg,,,yes,high_exact_reused_image,0.3255,0.3646,0.3255,0.3646,0.1909,0.2571
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,AMT Chevy Titan 90,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.2137,0.1952,0.2137,0.1952,0.2616,0.1952
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,AMT Diamond Reo,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.2557,0.2186,0.2557,0.2186,0.2966,0.2186
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,"AMT Kenworth W-925 ""Movin' On""",identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.2976,0.1952,0.2976,0.1952,0.3315,0.1952
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,AMT Peterbilt  Cabover,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.2137,0.2377,0.2137,0.2377,0.2616,0.2377
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,AMT Peterbilt 359 Californian Hauler,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.2578,0.1952,0.2578,0.1952,0.2983,0.1952
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,AMT Peterbilt 359 Californian Hauler,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.2976,0.2144,0.2976,0.2144,0.3315,0.2144
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,AMT Peterbilt Wrecker,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.1415,0.3879,0.1415,0.3879,0.2015,0.3879
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,AMT White Freightliner,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.2137,0.2144,0.2137,0.2144,0.2616,0.2144
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Airfix 1:24 Hawker Hurricane,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7059,0.3950,0.7059,0.3950,0.6714,0.3950
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Airfix Halifax B Mk III,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7411,0.4283,0.7411,0.4283,0.7007,0.4283
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Airfix Harrow,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.4571,0.4051,0.4571,0.4051,0.4643,0.4051
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Airfix Hawker Harrier,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8229,0.1652,0.8229,0.1652,0.7689,0.1652
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Aurora Boeing 727,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8272,0.7993,0.8272,0.7993,0.7724,0.7993
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Aurora Curtis  P-40,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7800,0.3046,0.7800,0.3046,0.7331,0.3046
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Aurora P-51 Mustang,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9069,0.7260,0.9069,0.7260,0.8388,0.7260
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Aurora SE-5 British Scout,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8054,0.6558,0.8054,0.6558,0.7542,0.6558
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Aurora SE-5 British Scout,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7917,0.2737,0.7917,0.2737,0.7429,0.2737
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Aurora Sherman,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9332,0.4095,0.9332,0.4095,0.8607,0.4095
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai  Jagdpanther,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7204,0.3681,0.7204,0.3681,0.6835,0.3681
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai 1:24  Interceptor Shiden,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8048,0.8418,0.8048,0.8418,0.7538,0.8418
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai 1:24 Jagdpanther,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8097,0.0637,0.8097,0.0637,0.7578,0.0637
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai 1:24 Panther G,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8247,0.1217,0.8247,0.1217,0.7703,0.1217
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai 1:24 Panther G,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9003,0.0092,0.9003,0.0092,0.8333,0.0092
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai 1:48 Panther G,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9245,0.4512,0.9245,0.4512,0.8534,0.4512
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai 75mm Anti Tank Gun,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8251,0.6886,0.8251,0.6886,0.7707,0.6886
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai 8-Ton Semi Truck,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7561,0.3586,0.7561,0.3586,0.7132,0.3586
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai Aero Subaru,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8578,0.7505,0.8578,0.7505,0.7979,0.7505
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai Beach Bonanza,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8206,0.7271,0.8206,0.7271,0.7669,0.7271
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai Jagdpanzer Hetzer,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9059,0.2662,0.9059,0.2662,0.8380,0.2662
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai Kübelwagen,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8242,0.7071,0.8242,0.7071,0.7699,0.7071
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai Kübelwagen,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8607,0.7168,0.8607,0.7168,0.8003,0.7168
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai Nashorn,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8531,0.3660,0.8531,0.3660,0.7939,0.3660
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai Piper Super Club,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9236,0.7953,0.9236,0.7953,0.8526,0.7953
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai Schwimmwagen,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8560,0.6739,0.8560,0.6739,0.7964,0.6739
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Bandai Tiger I,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7193,0.3456,0.7193,0.3456,0.6825,0.3456
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,ESCI BMW R75,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8413,0.4383,0.8413,0.4383,0.7841,0.4383
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Entex,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9069,0.9240,0.9069,0.9240,0.8388,0.9240
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Entex Payhauler,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7992,0.0255,0.7992,0.0255,0.7491,0.0255
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Entex Wankel,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8607,0.8525,0.8607,0.8525,0.8003,0.8525
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Entex Wankel,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8545,0.8804,0.8545,0.8804,0.7951,0.8804
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Entex Wankel,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9127,0.8933,0.9127,0.8933,0.8436,0.8933
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Entex Wankel,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9069,0.8329,0.9069,0.8329,0.8388,0.8329
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Fujimi Iowa,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7064,0.4205,0.7064,0.4205,0.6718,0.4205
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Hasegawa Kettenkrad & Schwimmwagen,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9124,0.2413,0.9124,0.2413,0.8434,0.2413
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Nichimo Elefant,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7219,0.4855,0.7219,0.4855,0.6847,0.4855
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Nichimo JagdTiger,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7320,0.5444,0.7320,0.5444,0.6931,0.5444
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Nichimo Nagato,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7512,0.4069,0.7512,0.4069,0.7092,0.4069
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Otaki Yamato,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7826,0.5734,0.7826,0.5734,0.7353,0.5734
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.3309,0.1403,0.3309,0.1403,0.3592,0.1403
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.3798,0.1064,0.3798,0.1064,0.3999,0.1064
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.3251,0.0854,0.3251,0.0854,0.3544,0.0854
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Revell Phantom F-4J,identified_elsewhere,FFFF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.3251,0.0676,0.3251,0.0676,0.3544,0.0676
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamia Ferrari 312B,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9078,0.5697,0.9078,0.5697,0.8396,0.5697
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamia Texaco Marlboro M23,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8006,0.5067,0.8006,0.5067,0.7502,0.5067
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamia Texaco Marlboro M23,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7938,0.5465,0.7938,0.5465,0.7446,0.5465
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamia Texaco Marlboro M23,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9134,0.4865,0.9134,0.4865,0.8441,0.4865
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,"Tamiya 7,5cm Anti Tank Gun PAK40",identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.7897,0.6283,0.7897,0.6283,0.7412,0.6283
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya JPS Lotus 72D,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8465,0.5745,0.8465,0.5745,0.7884,0.5745
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya Lotus 49B Ford F-1,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9140,0.5338,0.9140,0.5338,0.8447,0.5338
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya M36 Jackson,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9498,0.2948,0.9498,0.2948,0.8745,0.2948
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya M41,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8473,0.3950,0.8473,0.3950,0.7891,0.3950
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya M4A3E8 Sherman,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8892,0.3212,0.8892,0.3212,0.8240,0.3212
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya M551 Sheridan,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.8423,0.2749,0.8423,0.2749,0.7850,0.2749
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya McLaren M8A,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9059,0.6440,0.9059,0.6440,0.8380,0.6440
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya Panzer III M/N,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.6870,0.3738,0.6870,0.3738,0.6557,0.3738
33,ILM_Shop_Image,ILM_Shop_Image Date: ??? Source: xxx,Tamiya Panzerkampfwagen V Panther,identified_in_this_image,00FF00,1,image50.jpg,image32.jpg,image50.jpg,image32.jpg,file is malformed; cannot be decoded,n/a,no,high_exact_reused_image,0.9410,0.3292,0.9410,0.3292,0.8671,0.3292
