sha256,canonical_abs_path,canonical_rel_path,filename,ext,size_bytes,width,height,root_key,subject,subject_detail,source_platform,source_collection,source_creator,source_confidence,content_kind,duplicate_count,suggested_title,suggested_image_code,db_ready,bucket,bucket_reason
4526ccf8cadea89e8af560c15ca74b7fefb602a0b2828f08aab1beb3d0fe8197,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0114.JPG,historical\dropbox\rest\DSC_0114.JPG,DSC_0114.JPG,.jpg,2197051,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-4526CCF8CADE,yes,needs_review,historical_compilation
8eed7a0af37e9ade9328cc3521dd68afa07310060d6b479c59dde757a6832b75,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0115.JPG,historical\dropbox\rest\DSC_0115.JPG,DSC_0115.JPG,.jpg,2168322,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-8EED7A0AF37E,yes,needs_review,historical_compilation
0cc67e56bcc53399810e599bb92e2a249115cd4cc4ab33ee2ddb982a59896ffe,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0116.JPG,historical\dropbox\rest\DSC_0116.JPG,DSC_0116.JPG,.jpg,2058386,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-0CC67E56BCC5,yes,needs_review,historical_compilation
a8f209b0c34c788f0f3e009b66febbf983d9d971553fcf4b4d74900ee97ef6c5,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0117.JPG,historical\dropbox\rest\DSC_0117.JPG,DSC_0117.JPG,.jpg,2325479,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-A8F209B0C34C,yes,needs_review,historical_compilation
2d4a5bdf9e86ca10cda1710fd2d92d55116fca82fa47f1453780b8b6203fc1c5,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0118.JPG,historical\dropbox\rest\DSC_0118.JPG,DSC_0118.JPG,.jpg,2159056,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-2D4A5BDF9E86,yes,needs_review,historical_compilation
f19a0bcbd5bc839e7ed73bd87b9bcdbbad7363e49e75962fa7af61e4504caa92,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0119.JPG,historical\dropbox\rest\DSC_0119.JPG,DSC_0119.JPG,.jpg,2280220,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-F19A0BCBD5BC,yes,needs_review,historical_compilation
2ce48b7a73d8dedd5318ced30d16d276d34a1cbabfa177c93ae3b2ccf60c3580,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0120.JPG,historical\dropbox\rest\DSC_0120.JPG,DSC_0120.JPG,.jpg,2313368,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-2CE48B7A73D8,yes,needs_review,historical_compilation
df1483f659b550f62f4a7fb3c1c5c2340106f4052b87a70da8055006deda5990,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0121.JPG,historical\dropbox\rest\DSC_0121.JPG,DSC_0121.JPG,.jpg,2278512,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-DF1483F659B5,yes,needs_review,historical_compilation
eee186461129f360e697f0816e3cf7402e7e5786952a722d9bbdf19900b50190,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0122.JPG,historical\dropbox\rest\DSC_0122.JPG,DSC_0122.JPG,.jpg,2076276,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-EEE186461129,yes,needs_review,historical_compilation
f30c6abab2af407fae50949d989dcf6f45453c051133877987d77f8fa46e9484,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0123.JPG,historical\dropbox\rest\DSC_0123.JPG,DSC_0123.JPG,.jpg,2528741,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-F30C6ABAB2AF,yes,needs_review,historical_compilation
e0e535b9050d51ba058c3393ae8a0477a24466a1720dbb180eef8f95fce6afe0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0124.JPG,historical\dropbox\rest\DSC_0124.JPG,DSC_0124.JPG,.jpg,2388063,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-E0E535B9050D,yes,needs_review,historical_compilation
f59cff462a4d80ebe6108c5bad504fc507614c55965587276c9d64efb40dd0ba,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0125.JPG,historical\dropbox\rest\DSC_0125.JPG,DSC_0125.JPG,.jpg,2302771,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-F59CFF462A4D,yes,needs_review,historical_compilation
7add7753391fb887ac2d31bacdf1429c71106f3581cffcbf1f91c1743804a5fb,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0126.JPG,historical\dropbox\rest\DSC_0126.JPG,DSC_0126.JPG,.jpg,2277959,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-7ADD7753391F,yes,needs_review,historical_compilation
1dc5c984639ffda8524c5bc5cab0c5b62ae62be5b7406645fe53969ffee759dc,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0127.JPG,historical\dropbox\rest\DSC_0127.JPG,DSC_0127.JPG,.jpg,2561512,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-1DC5C984639F,yes,needs_review,historical_compilation
aaa5914552abce1bc1b0679b859fd53651398a56e678a7790efffcbfc4ee7eb0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0128.JPG,historical\dropbox\rest\DSC_0128.JPG,DSC_0128.JPG,.jpg,2458216,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-AAA5914552AB,yes,needs_review,historical_compilation
ce9ad91460027dbc4c69acd616daa074498a074b4a90c5cbf646357359d71bf2,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0129.JPG,historical\dropbox\rest\DSC_0129.JPG,DSC_0129.JPG,.jpg,2126800,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-CE9AD9146002,yes,needs_review,historical_compilation
c4edc722f3a9f81fdba6454dc92d117ab539adb2be4ab978326dccadfcd6c82e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0130.JPG,historical\dropbox\rest\DSC_0130.JPG,DSC_0130.JPG,.jpg,2098522,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-C4EDC722F3A9,yes,needs_review,historical_compilation
6c4b7d9df7420ca3139f08c30bafaee3a821faa11c14566d4853b04acc3f6c1b,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0131.JPG,historical\dropbox\rest\DSC_0131.JPG,DSC_0131.JPG,.jpg,2105280,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-6C4B7D9DF742,yes,needs_review,historical_compilation
0f4a39e7ea8cd8a753924b20b517e1a8e0f1058a4a399f412c8d92602651c042,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0132.JPG,historical\dropbox\rest\DSC_0132.JPG,DSC_0132.JPG,.jpg,2302685,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-0F4A39E7EA8C,yes,needs_review,historical_compilation
22da045c89fc0b10e777ddc6a3d394b702d5f95f76f307272ab452b52a10fab2,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0133.JPG,historical\dropbox\rest\DSC_0133.JPG,DSC_0133.JPG,.jpg,2189687,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-22DA045C89FC,yes,needs_review,historical_compilation
478add99e2c479765dc502776828dc2637b846e0eb47a96e03877848e705a437,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0134.JPG,historical\dropbox\rest\DSC_0134.JPG,DSC_0134.JPG,.jpg,2395837,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-478ADD99E2C4,yes,needs_review,historical_compilation
c281956b7ec8f35e4974ad80e00bf4e044fcf6ec17523ab056e29a776c9f6763,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0135.JPG,historical\dropbox\rest\DSC_0135.JPG,DSC_0135.JPG,.jpg,2375278,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-C281956B7EC8,yes,needs_review,historical_compilation
fd7deafb9eaadbd3df7822297365e91a33d601ce3247ba2eea878375e1dec213,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0136.JPG,historical\dropbox\rest\DSC_0136.JPG,DSC_0136.JPG,.jpg,2504643,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-FD7DEAFB9EAA,yes,needs_review,historical_compilation
07f3b77bc0455fbbd566bbae500d237b05302354956018b8a7c3fc34d6f871d8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0137.JPG,historical\dropbox\rest\DSC_0137.JPG,DSC_0137.JPG,.jpg,2530799,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-07F3B77BC045,yes,needs_review,historical_compilation
aff2d0eb6464a3f7ec54a41e34d1e6597982f8a6cc8bc96daa391440f409d3bc,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0138.JPG,historical\dropbox\rest\DSC_0138.JPG,DSC_0138.JPG,.jpg,2462783,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-AFF2D0EB6464,yes,needs_review,historical_compilation
925ab0a1d24cda3cf54198363102e530b80aded81ff0402a4bb51f1d728c41a1,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0139.JPG,historical\dropbox\rest\DSC_0139.JPG,DSC_0139.JPG,.jpg,2471398,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-925AB0A1D24C,yes,needs_review,historical_compilation
7d35f941233174eebb04d17d72d5239f8945cec901e6060d1d4b8c141b96438e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0140.JPG,historical\dropbox\rest\DSC_0140.JPG,DSC_0140.JPG,.jpg,2312945,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-7D35F9412331,yes,needs_review,historical_compilation
a82286ee83728fd8ea03b60366e747485c5ef9ec9cdd08a79e12d74edf543beb,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0141.JPG,historical\dropbox\rest\DSC_0141.JPG,DSC_0141.JPG,.jpg,2822535,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-A82286EE8372,yes,needs_review,historical_compilation
3059ec6e874942d1020b1d336745fffc10486003c9c54a4c6fc8b8009dfabb56,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0142.JPG,historical\dropbox\rest\DSC_0142.JPG,DSC_0142.JPG,.jpg,2666960,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-3059EC6E8749,yes,needs_review,historical_compilation
007739f88a96728d0f778eb8208a83caae202354c394073babfd8601a2f473e5,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0143.JPG,historical\dropbox\rest\DSC_0143.JPG,DSC_0143.JPG,.jpg,2631422,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-007739F88A96,yes,needs_review,historical_compilation
106c6f16f835ac9023d379aea6b034efa5463f8e11ecb36c2729573ed7b0810d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0144.JPG,historical\dropbox\rest\DSC_0144.JPG,DSC_0144.JPG,.jpg,2351002,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-106C6F16F835,yes,needs_review,historical_compilation
e0c7b9d69b237ba9387584e68afba06e27f2c2a997c5e7e168154127ec045073,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0145.JPG,historical\dropbox\rest\DSC_0145.JPG,DSC_0145.JPG,.jpg,2271510,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-E0C7B9D69B23,yes,needs_review,historical_compilation
26ea0ce2dfc86c901e3a39127d30696ab79207e6ab4cfc88bb705da79af49662,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0146.JPG,historical\dropbox\rest\DSC_0146.JPG,DSC_0146.JPG,.jpg,2404910,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-26EA0CE2DFC8,yes,needs_review,historical_compilation
baad126efe208b70a92ff9f55e2e412a2b3938a81e5c8de2496f0248ea3f23fb,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0147.JPG,historical\dropbox\rest\DSC_0147.JPG,DSC_0147.JPG,.jpg,2333413,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-BAAD126EFE20,yes,needs_review,historical_compilation
bab95a31dea63ea7da464efa6ba0601badb7f1a5e1ced641fd2b0d7aa453298e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0148.JPG,historical\dropbox\rest\DSC_0148.JPG,DSC_0148.JPG,.jpg,2159343,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-BAB95A31DEA6,yes,needs_review,historical_compilation
9773cfee59016568d5e0cfb05e23d7fe18a8bb596ac1ceaa1727ba29c68dfbdc,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0149.JPG,historical\dropbox\rest\DSC_0149.JPG,DSC_0149.JPG,.jpg,1934673,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-9773CFEE5901,yes,needs_review,historical_compilation
fb65a172d4c73453bd7b42a8340c458f031191d100b11e2162bc6b6e4ab0872a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0150.JPG,historical\dropbox\rest\DSC_0150.JPG,DSC_0150.JPG,.jpg,2059680,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-FB65A172D4C7,yes,needs_review,historical_compilation
f912bc02d3aeed8b84dc3df0142811767c9013fdcf79323b7d59b26ebadc7c38,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0151.JPG,historical\dropbox\rest\DSC_0151.JPG,DSC_0151.JPG,.jpg,2185502,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-F912BC02D3AE,yes,needs_review,historical_compilation
b73bdac7e59d062b35a9553ec0592b6437c33f2ccc45d26a95c1dd38137293a3,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0152.JPG,historical\dropbox\rest\DSC_0152.JPG,DSC_0152.JPG,.jpg,2208807,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-B73BDAC7E59D,yes,needs_review,historical_compilation
3851f36483828c9489a44a27313d7782ff840a26650fee095ad72c5138e1bba9,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0153.JPG,historical\dropbox\rest\DSC_0153.JPG,DSC_0153.JPG,.jpg,2162322,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-3851F3648382,yes,needs_review,historical_compilation
3cc487d5c0eb48a2eaa4c775ee3484cf80f703783bceb51eb39560c755734c56,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0154.JPG,historical\dropbox\rest\DSC_0154.JPG,DSC_0154.JPG,.jpg,2273055,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-3CC487D5C0EB,yes,needs_review,historical_compilation
9269d6a155be5e9ac1c416df66ae25748ef14dbfe08d887255784b06cd22ace3,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0155.JPG,historical\dropbox\rest\DSC_0155.JPG,DSC_0155.JPG,.jpg,2232686,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-9269D6A155BE,yes,needs_review,historical_compilation
bc369829e232897896236de41ad1cdd882149793f5c26aa8a541714eba3c68b8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0156.JPG,historical\dropbox\rest\DSC_0156.JPG,DSC_0156.JPG,.jpg,2185526,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-BC369829E232,yes,needs_review,historical_compilation
db7624fc308da81b722b162a9b2e94a5d5344757db218857a83859af02cbce37,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0157.JPG,historical\dropbox\rest\DSC_0157.JPG,DSC_0157.JPG,.jpg,2151407,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-DB7624FC308D,yes,needs_review,historical_compilation
2433e19c50f300e687e58438f4606e69e79065c0eed9ba73b88b5d1ce465af85,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0158.JPG,historical\dropbox\rest\DSC_0158.JPG,DSC_0158.JPG,.jpg,2613801,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-2433E19C50F3,yes,needs_review,historical_compilation
4f0d949f02252c76b3360a1f7f36bda8a261ed3f449e2f2de25293de847789d2,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0159.JPG,historical\dropbox\rest\DSC_0159.JPG,DSC_0159.JPG,.jpg,2295539,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-4F0D949F0225,yes,needs_review,historical_compilation
47d2b6bfe2018bfa8d2852ebd8de3e3cbd79d8b0bcee58e9326dc8c9fbedf92b,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0160.JPG,historical\dropbox\rest\DSC_0160.JPG,DSC_0160.JPG,.jpg,2386053,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-47D2B6BFE201,yes,needs_review,historical_compilation
fa3c88e378619b25abb8567b9b41fe68f10a0568bbe5ed4a1fe76e3547cc4596,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0161.JPG,historical\dropbox\rest\DSC_0161.JPG,DSC_0161.JPG,.jpg,2298022,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-FA3C88E37861,yes,needs_review,historical_compilation
6001d26080975a7200adb50f6f03e2f8df39ed7a534192345cad6c96c5c2dafe,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0162.JPG,historical\dropbox\rest\DSC_0162.JPG,DSC_0162.JPG,.jpg,2691098,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-6001D2608097,yes,needs_review,historical_compilation
ab36a8e5ec6ee6f7440b494c49503bf09a7a3119404d333f0ad38cccdde436d2,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0163.JPG,historical\dropbox\rest\DSC_0163.JPG,DSC_0163.JPG,.jpg,2541793,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-AB36A8E5EC6E,yes,needs_review,historical_compilation
b3457380566b7354fe2b0cc9466672797b365495ff4c65ce9965ae64d9300282,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0164.JPG,historical\dropbox\rest\DSC_0164.JPG,DSC_0164.JPG,.jpg,2372324,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-B3457380566B,yes,needs_review,historical_compilation
0cb30b1d9787d48b7dc97dd83c9aa45a2c04ec3d85c60dd692e59aea9c7a098e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0165.JPG,historical\dropbox\rest\DSC_0165.JPG,DSC_0165.JPG,.jpg,2385656,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-0CB30B1D9787,yes,needs_review,historical_compilation
2aae2bfc971ec549362098f9cfb5f5b49f7fd2fd0c576bc7ccff8e3bd7a3ce13,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0166.JPG,historical\dropbox\rest\DSC_0166.JPG,DSC_0166.JPG,.jpg,2398784,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-2AAE2BFC971E,yes,needs_review,historical_compilation
a6b9cf55a66a82327761b6a85e53a28d08acbf57561370e223cfadf8f228ad9c,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0167.JPG,historical\dropbox\rest\DSC_0167.JPG,DSC_0167.JPG,.jpg,2366525,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-A6B9CF55A66A,yes,needs_review,historical_compilation
926fcdf5a45cfaddcb11feb8e5f0ec2ac4bef2b525dd3d3c43db79fc444dc585,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0168.JPG,historical\dropbox\rest\DSC_0168.JPG,DSC_0168.JPG,.jpg,2523990,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-926FCDF5A45C,yes,needs_review,historical_compilation
6b17a70d647e5c784a5909b817e4bf4817d1da4a0d5abb9b14fd97ea4d24fbd5,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0169.JPG,historical\dropbox\rest\DSC_0169.JPG,DSC_0169.JPG,.jpg,2295359,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-6B17A70D647E,yes,needs_review,historical_compilation
28a6dbafebbec83cc764bf5a6336759a5f8f20dcd3dc734471400f0a4fb19dc2,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0170.JPG,historical\dropbox\rest\DSC_0170.JPG,DSC_0170.JPG,.jpg,2322959,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-28A6DBAFEBBE,yes,needs_review,historical_compilation
9ef1cf77393f7a1f775f2c219ab4603c23d505074cb48920fe1e43743b451c00,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0171.JPG,historical\dropbox\rest\DSC_0171.JPG,DSC_0171.JPG,.jpg,2201882,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-9EF1CF77393F,yes,needs_review,historical_compilation
3bb549a7bde7f87e41cea4b3daa6092a0214e5d0631c1e96b82fc4b60e1270a8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0172.JPG,historical\dropbox\rest\DSC_0172.JPG,DSC_0172.JPG,.jpg,2197434,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-3BB549A7BDE7,yes,needs_review,historical_compilation
afe0fe45bce5fd723424c2f4bb441f7b346713cdd8b39e77285b3ab33883474f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\DU6FuFhUQAAL9FF.jpeg,historical\DU6FuFhUQAAL9FF.jpeg,DU6FuFhUQAAL9FF.jpeg,.jpeg,286054,1600,1132,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-AFE0FE45BCE5,yes,needs_review,historical_compilation
1fb45f6806d483ddb7a834deb1015bea1cfa493c1cd745be3c7a6d465dd99a3f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\e6d61856c78311689dd3701724f6e62a-o.jpeg,historical\e6d61856c78311689dd3701724f6e62a-o.jpeg,e6d61856c78311689dd3701724f6e62a-o.jpeg,.jpeg,11652372,5406,6882,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-1FB45F6806D4,yes,needs_review,historical_compilation
cdc57f4f7e49fe3bcfe13388ea0d5f79f1cd5aadbfc24c28fc75acf48c7d81df,D:\Documents\privat\MillenniumFalcon\mf\References\historical\e92e2b9d302de74b1bb6b6d9892002d9.jpg,historical\e92e2b9d302de74b1bb6b6d9892002d9.jpg,e92e2b9d302de74b1bb6b6d9892002d9.jpg,.jpg,173982,1199,798,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-CDC57F4F7E49,yes,needs_review,historical_compilation
